,code,category,long_description,short_description
83580,E0256,,"Hospital bed, variable height, hi-lo, with any type side rails, without mattress",Hospital bed var ht w/o matt
83581,E0260,,"Hospital bed, semi-electric (head and foot adjustment), with any type side rails, with mattress",Hosp bed semi-electr w/ matt
83582,E0261,,"Hospital bed, semi-electric (head and foot adjustment), with any type side rails, without mattress",Hosp bed semi-electr w/o mat
83583,E0265,,"Hospital bed, total electric (head, foot and height adjustments), with any type side rails, with mattress",Hosp bed total electr w/ mat
83584,E0266,,"Hospital bed, total electric (head, foot and height adjustments), with any type side rails, without mattress",Hosp bed total elec w/o matt
83585,E0270,,"Hospital bed, institutional type includes: oscillating, circulating and stryker frame, with mattress",Hospital bed institutional t
83586,E0271,,"Mattress, innerspring",Mattress innerspring
83587,E0272,,"Mattress, foam rubber",Mattress foam rubber
83588,E0273,,Bed board,Bed board
83589,E0274,,Over-bed table,Over-bed table
83590,E0275,,"Bed pan, standard, metal or plastic",Bed pan standard
83591,E0276,,"Bed pan, fracture, metal or plastic",Bed pan fracture
83592,E0277,,Powered pressure-reducing air mattress,Powered pres-redu air mattrs
83593,E0280,,"Bed cradle, any type",Bed cradle
83594,E0290,,"Hospital bed, fixed height, without side rails, with mattress",Hosp bed fx ht w/o rails w/m
83595,E0291,,"Hospital bed, fixed height, without side rails, without mattress",Hosp bed fx ht w/o rail w/o
83596,E0292,,"Hospital bed, variable height, hi-lo, without side rails, with mattress",Hosp bed var ht no sr w/matt
83597,E0293,,"Hospital bed, variable height, hi-lo, without side rails, without mattress",Hosp bed var ht no sr no mat
83598,E0294,,"Hospital bed, semi-electric (head and foot adjustment), without side rails, with mattress",Hosp bed semi-elect w/ mattr
83599,E0295,,"Hospital bed, semi-electric (head and foot adjustment), without side rails, without mattress",Hosp bed semi-elect w/o matt
83600,E0296,,"Hospital bed, total electric (head, foot and height adjustments), without side rails, with mattress",Hosp bed total elect w/ matt
83601,E0297,,"Hospital bed, total electric (head, foot and height adjustments), without side rails, without mattress",Hosp bed total elect w/o mat
83602,E0300,,"Pediatric crib, hospital grade, fully enclosed, with or without top enclosure",Enclosed ped crib hosp grade
83603,E0301,,"Hospital bed, heavy duty, extra wide, with weight capacity greater than 350 pounds, but less than or equal to 600 pounds, with any type side rails, without mattress","Hd hosp bed, 350-600 lbs"
83604,E0302,,"Hospital bed, extra heavy duty, extra wide, with weight capacity greater than 600 pounds, with any type side rails, without mattress",Ex hd hosp bed > 600 lbs
83605,E0303,,"Hospital bed, heavy duty, extra wide, with weight capacity greater than 350 pounds, but less than or equal to 600 pounds, with any type side rails, with mattress",Hosp bed hvy dty xtra wide
83606,E0304,,"Hospital bed, extra heavy duty, extra wide, with weight capacity greater than 600 pounds, with any type side rails, with mattress",Hosp bed xtra hvy dty x wide
83607,E0305,,"Bed side rails, half length",Rails bed side half length
83608,E0310,,"Bed side rails, full length",Rails bed side full length
83609,E0315,,"Bed accessory: board, table, or support device, any type",Bed accessory brd/tbl/supprt
83610,E0316,,"Safety enclosure frame/canopy for use with hospital bed, any type",Bed safety enclosure
83611,E0325,,"Urinal; male, jug-type, any material",Urinal male jug-type
83612,E0326,,"Urinal; female, jug-type, any material",Urinal female jug-type
83613,E0328,,"Hospital bed, pediatric, manual, 360 degree side enclosures, top of headboard, footboard and side rails up to 24 inches above the spring, includes mattress","Ped hospital bed, manual"
83614,E0329,,"Hospital bed, pediatric, electric or semi-electric, 360 degree side enclosures, top of headboard, footboard and side rails up to 24 inches above the spring, includes mattress",Ped hospital bed semi/elect
83615,E0350,,Control unit for electronic bowel irrigation/evacuation system,Control unit bowel system
83616,E0352,,"Disposable pack (water reservoir bag, speculum, valving mechanism and collection bag/box) for use with the electronic bowel irrigation/evacuation system",Disposable pack w/bowel syst
83617,E0370,,Air pressure elevator for heel,Air elevator for heel
83618,E0371,,"Nonpowered advanced pressure reducing overlay for mattress, standard mattress length and width",Nonpower mattress overlay
83619,E0372,,"Powered air overlay for mattress, standard mattress length and width",Powered air mattress overlay
83620,E0373,,Nonpowered advanced pressure reducing mattress,Nonpowered pressure mattress
83621,E0424,,"Stationary compressed gaseous oxygen system, rental; includes container, contents, regulator, flowmeter, humidifier, nebulizer, cannula or mask, and tubing",Stationary compressed gas 02
83622,E0425,,"Stationary compressed gas system, purchase; includes regulator, flowmeter, humidifier, nebulizer, cannula or mask, and tubing",Gas system stationary compre
83623,E0430,,"Portable gaseous oxygen system, purchase; includes regulator, flowmeter, humidifier, cannula or mask, and tubing",Oxygen system gas portable
83624,E0431,,"Portable gaseous oxygen system, rental; includes portable container, regulator, flowmeter, humidifier, cannula or mask, and tubing",Portable gaseous 02
83625,E0433,,"Portable liquid oxygen system, rental; home liquefier used to fill portable liquid oxygen containers, includes portable containers, regulator, flowmeter, humidifier, cannula or mask and tubing, with or without supply reservoir and contents gauge",Portable liquid oxygen sys
83626,E0434,,"Portable liquid oxygen system, rental; includes portable container, supply reservoir, humidifier, flowmeter, refill adaptor, contents gauge, cannula or mask, and tubing",Portable liquid 02
83627,E0435,,"Portable liquid oxygen system, purchase; includes portable container, supply reservoir, flowmeter, humidifier, contents gauge, cannula or mask, tubing and refill adaptor",Oxygen system liquid portabl
83628,E0439,,"Stationary liquid oxygen system, rental; includes container, contents, regulator, flowmeter, humidifier, nebulizer, cannula or mask, & tubing",Stationary liquid 02
83629,E0440,,"Stationary liquid oxygen system, purchase; includes use of reservoir, contents indicator, regulator, flowmeter, humidifier, nebulizer, cannula or mask, and tubing",Oxygen system liquid station
83630,E0441,,"Stationary oxygen contents, gaseous, 1 month's supply = 1 unit","Stationary o2 contents, gas"
83631,E0442,,"Stationary oxygen contents, liquid, 1 month's supply = 1 unit","Stationary o2 contents, liq"
83632,E0443,,"Portable oxygen contents, gaseous, 1 month's supply = 1 unit","Portable 02 contents, gas"
83633,E0444,,"Portable oxygen contents, liquid, 1 month's supply = 1 unit","Portable 02 contents, liquid"
83634,E0445,,Oximeter device for measuring blood oxygen levels non-invasively,Oximeter non-invasive
83635,E0446,,"Topical oxygen delivery system, not otherwise specified, includes all supplies and accessories","Topical ox deliver sys, nos"
83636,E0447,,"Portable oxygen contents, liquid, 1 month's supply = 1 unit, prescribed amount at rest or nighttime exceeds 4 liters per minute (lpm)","Port o2 cont, liq over 4 lpm"
83637,E0450,,"Volume control ventilator, without pressure support mode, may include pressure control mode, used with invasive interface (e.g., tracheostomy tube)",Vol control vent invasiv int
83638,E0455,,"Oxygen tent, excluding croup or pediatric tents",Oxygen tent excl croup/ped t
83639,E0457,,Chest shell (cuirass),Chest shell
83640,E0459,,Chest wrap,Chest wrap
83641,E0460,,Negative pressure ventilator; portable or stationary,Neg press vent portabl/statn
83642,E0461,,"Volume control ventilator, without pressure support mode, may include pressure control mode, used with non-invasive interface (e.g., mask)",Vol control vent noninv int
83643,E0462,,Rocking bed with or without side rails,Rocking bed w/ or w/o side r
83644,E0463,,"Pressure support ventilator with volume control mode, may include pressure control mode, used with invasive interface (e.g., tracheostomy tube)",Press supp vent invasive int
83645,E0464,,"Pressure support ventilator with volume control mode, may include pressure control mode, used with non-invasive interface (e.g., mask)",Press supp vent noninv int
83646,E0465,,"Home ventilator, any type, used with invasive interface, (e.g., tracheostomy tube)",Home vent invasive interface
83647,E0466,,"Home ventilator, any type, used with non-invasive interface, (e.g., mask, chest shell)",Home vent non-invasive inter
83648,E0467,,"Home ventilator, multi-function respiratory device, also performs any or all of the additional functions of oxygen concentration, drug nebulization, aspiration, and cough stimulation, includes all accessories, components and supplies for all functions",Home vent multi-function
83649,E0470,,"Respiratory assist device, bi-level pressure capability, without backup rate feature, used with noninvasive interface, e.g., nasal or facial mask (intermittent assist device with continuous positive airway pressure device)",Rad w/o backup non-inv intfc
83650,E0471,,"Respiratory assist device, bi-level pressure capability, with back-up rate feature, used with noninvasive interface, e.g., nasal or facial mask (intermittent assist device with continuous positive airway pressure device)",Rad w/backup non inv intrfc
83651,E0472,,"Respiratory assist device, bi-level pressure capability, with backup rate feature, used with invasive interface, e.g., tracheostomy tube (intermittent assist device with continuous positive airway pressure device)",Rad w backup invasive intrfc
83652,E0480,,"Percussor, electric or pneumatic, home model",Percussor elect/pneum home m
83653,E0481,,Intrapulmonary percussive ventilation system and related accessories,Intrpulmnry percuss vent sys
83654,E0482,,"Cough stimulating device, alternating positive and negative airway pressure",Cough stimulating device
83655,E0483,,"High frequency chest wall oscillation system, includes all accessories and supplies, each",Hi freq chest wall oscil sys
83656,E0484,,"Oscillatory positive expiratory pressure device, non-electric, any type, each",Non-elec oscillatory pep dvc
83657,E0485,,"Oral device/appliance used to reduce upper airway collapsibility, adjustable or non-adjustable, prefabricated, includes fitting and adjustment",Oral device/appliance prefab
83658,E0486,,"Oral device/appliance used to reduce upper airway collapsibility, adjustable or non-adjustable, custom fabricated, includes fitting and adjustment",Oral device/appliance cusfab
83659,E0487,,"Spirometer, electronic, includes all accessories",Electronic spirometer
83660,E0500,,"Ippb machine, all types, with built-in nebulization; manual or automatic valves; internal or external power source",Ippb all types
83661,E0550,,"Humidifier, durable for extensive supplemental humidification during ippb treatments or oxygen delivery",Humidif extens supple w ippb
83662,E0555,,"Humidifier, durable, glass or autoclavable plastic bottle type, for use with regulator or flowmeter",Humidifier for use w/ regula
83663,E0560,,"Humidifier, durable for supplemental humidification during ippb treatment or oxygen delivery",Humidifier supplemental w/ i
83664,E0561,,"Humidifier, non-heated, used with positive airway pressure device",Humidifier nonheated w pap
83665,E0562,,"Humidifier, heated, used with positive airway pressure device",Humidifier heated used w pap
83666,E0565,,"Compressor, air power source for equipment which is not self-contained or cylinder driven",Compressor air power source
83667,E0570,,"Nebulizer, with compressor",Nebulizer with compression
83668,E0572,,"Aerosol compressor, adjustable pressure, light duty for intermittent use",Aerosol compressor adjust pr
83669,E0574,,Ultrasonic/electronic aerosol generator with small volume nebulizer,Ultrasonic generator w svneb
83670,E0575,,"Nebulizer, ultrasonic, large volume",Nebulizer ultrasonic
83671,E0580,,"Nebulizer, durable, glass or autoclavable plastic, bottle type, for use with regulator or flowmeter",Nebulizer for use w/ regulat
83672,E0585,,"Nebulizer, with compressor and heater",Nebulizer w/ compressor & he
83673,E0600,,"Respiratory suction pump, home model, portable or stationary, electric",Suction pump portab hom modl
83674,E0601,,Continuous positive airway pressure (cpap) device,Cont airway pressure device
83675,E0602,,"Breast pump, manual, any type",Manual breast pump
83676,E0603,,"Breast pump, electric (ac and/or dc), any type",Electric breast pump
83677,E0604,,"Breast pump, hospital grade, electric (ac and / or dc), any type",Hosp grade elec breast pump
83678,E0605,,"Vaporizer, room type",Vaporizer room type
83679,E0606,,Postural drainage board,Drainage board postural
83680,E0607,,Home blood glucose monitor,Blood glucose monitor home
83681,E0610,,"Pacemaker monitor, self-contained, (checks battery depletion, includes audible and visible check systems)",Pacemaker monitr audible/vis
83682,E0615,,"Pacemaker monitor, self contained, checks battery depletion and other pacemaker components, includes digital/visible check systems",Pacemaker monitr digital/vis
83683,E0616,,"Implantable cardiac event recorder with memory, activator and programmer",Cardiac event recorder
83684,E0617,,External defibrillator with integrated electrocardiogram analysis,Automatic ext defibrillator
83685,E0618,,"Apnea monitor, without recording feature",Apnea monitor
83686,E0619,,"Apnea monitor, with recording feature",Apnea monitor w recorder
83687,E0620,,"Skin piercing device for collection of capillary blood, laser, each",Cap bld skin piercing laser
83688,E0621,,"Sling or seat, patient lift, canvas or nylon",Patient lift sling or seat
83689,E0625,,"Patient lift, bathroom or toilet, not otherwise classified",Patient lift bathroom or toi
83690,E0627,,"Seat lift mechanism, electric, any type","Seat lift mech, electric any"
83691,E0628,,Separate seat lift mechanism for use with patient owned furniture-electric,Seat lift for pt furn-electr
83692,E0629,,"Seat lift mechanism, non-electric, any type","Seat lift mech, non-electric"
83693,E0630,,"Patient lift, hydraulic or mechanical, includes any seat, sling, strap(s) or pad(s)",Patient lift hydraulic
83694,E0635,,"Patient lift, electric with seat or sling",Patient lift electric
83695,E0636,,"Multipositional patient support system, with integrated lift, patient accessible controls",Pt support & positioning sys
83696,E0637,,"Combination sit to stand frame/table system, any size including pediatric, with seat lift feature, with or without wheels",Combination sit to stand sys
83697,E0638,,"Standing frame/table system, one position (e.g., upright, supine or prone stander), any size including pediatric, with or without wheels",Standing frame sys
83698,E0639,,"Patient lift, moveable from room to room with disassembly and reassembly, includes all components/accessories",Moveable patient lift system
83699,E0640,,"Patient lift, fixed system, includes all components/accessories",Fixed patient lift system
83700,E0641,,"Standing frame/table system, multi-position (e.g., three-way stander), any size including pediatric, with or without wheels",Multi-position stnd fram sys
83701,E0642,,"Standing frame/table system, mobile (dynamic stander), any size including pediatric",Dynamic standing frame
83702,E0650,,"Pneumatic compressor, non-segmental home model",Pneuma compresor non-segment
83703,E0651,,"Pneumatic compressor, segmental home model without calibrated gradient pressure",Pneum compressor segmental
83704,E0652,,"Pneumatic compressor, segmental home model with calibrated gradient pressure",Pneum compres w/cal pressure
83705,E0655,,"Non-segmental pneumatic appliance for use with pneumatic compressor, half arm",Pneumatic appliance half arm
83706,E0656,,"Segmental pneumatic appliance for use with pneumatic compressor, trunk",Segmental pneumatic trunk
83707,E0657,,"Segmental pneumatic appliance for use with pneumatic compressor, chest",Segmental pneumatic chest
83708,E0660,,"Non-segmental pneumatic appliance for use with pneumatic compressor, full leg",Pneumatic appliance full leg
83709,E0665,,"Non-segmental pneumatic appliance for use with pneumatic compressor, full arm",Pneumatic appliance full arm
83710,E0666,,"Non-segmental pneumatic appliance for use with pneumatic compressor, half leg",Pneumatic appliance half leg
83711,E0667,,"Segmental pneumatic appliance for use with pneumatic compressor, full leg",Seg pneumatic appl full leg
83712,E0668,,"Segmental pneumatic appliance for use with pneumatic compressor, full arm",Seg pneumatic appl full arm
83713,E0669,,"Segmental pneumatic appliance for use with pneumatic compressor, half leg",Seg pneumatic appli half leg
83714,E0670,,"Segmental pneumatic appliance for use with pneumatic compressor, integrated, 2 full legs and trunk",Seg pneum int legs/trunk
83715,E0671,,"Segmental gradient pressure pneumatic appliance, full leg",Pressure pneum appl full leg
83716,E0672,,"Segmental gradient pressure pneumatic appliance, full arm",Pressure pneum appl full arm
83717,E0673,,"Segmental gradient pressure pneumatic appliance, half leg",Pressure pneum appl half leg
83718,E0675,,"Pneumatic compression device, high pressure, rapid inflation/deflation cycle, for arterial insufficiency (unilateral or bilateral system)",Pneumatic compression device
83719,E0676,,"Intermittent limb compression device (includes all accessories), not otherwise specified",Inter limb compress dev nos
83720,E0691,,"Ultraviolet light therapy system, includes bulbs/lamps, timer and eye protection; treatment area 2 square feet or less",Uvl pnl 2 sq ft or less
83721,E0692,,"Ultraviolet light therapy system panel, includes bulbs/lamps, timer and eye protection, 4 foot panel",Uvl sys panel 4 ft
83722,E0693,,"Ultraviolet light therapy system panel, includes bulbs/lamps, timer and eye protection, 6 foot panel",Uvl sys panel 6 ft
83723,E0694,,"Ultraviolet multidirectional light therapy system in 6 foot cabinet, includes bulbs/lamps, timer and eye protection",Uvl md cabinet sys 6 ft
83724,E0700,,"Safety equipment, device or accessory, any type",Safety equipment
83725,E0705,,"Transfer device, any type, each",Transfer device
83726,E0710,,"Restraints, any type (body, chest, wrist or ankle)",Restraints any type
83727,E0720,,"Transcutaneous electrical nerve stimulation (tens) device, two lead, localized stimulation",Tens two lead
83728,E0730,,"Transcutaneous electrical nerve stimulation (tens) device, four or more leads, for multiple nerve stimulation",Tens four lead
83729,E0731,,Form fitting conductive garment for delivery of tens or nmes (with conductive fibers separated from the patient's skin by layers of fabric),Conductive garment for tens/
83730,E0740,,"Non-implanted pelvic floor electrical stimulator, complete system",Non-implant pelv flr e-stim
83731,E0744,,Neuromuscular stimulator for scoliosis,Neuromuscular stim for scoli
83732,E0745,,"Neuromuscular stimulator, electronic shock unit",Neuromuscular stim for shock
83733,E0746,,"Electromyography (emg), biofeedback device",Electromyograph biofeedback
83734,E0747,,"Osteogenesis stimulator, electrical, non-invasive, other than spinal applications",Elec osteogen stim not spine
83735,E0748,,"Osteogenesis stimulator, electrical, non-invasive, spinal applications",Elec osteogen stim spinal
83736,E0749,,"Osteogenesis stimulator, electrical, surgically implanted",Elec osteogen stim implanted
83737,E0755,,Electronic salivary reflex stimulator (intra-oral/non-invasive),Electronic salivary reflex s
83738,E0760,,"Osteogenesis stimulator, low intensity ultrasound, non-invasive",Osteogen ultrasound stimltor
83739,E0761,,"Non-thermal pulsed high frequency radiowaves, high peak power electromagnetic energy treatment device",Nontherm electromgntc device
83740,E0762,,"Transcutaneous electrical joint stimulation device system, includes all accessories",Trans elec jt stim dev sys
83741,E0764,,"Functional neuromuscular stimulation, transcutaneous stimulation of sequential muscle groups of ambulation with computer control, used for walking by spinal cord injured, entire system, after completion of training program",Functional neuromuscularstim
83742,E0765,,"Fda approved nerve stimulator, with replaceable batteries, for treatment of nausea and vomiting",Nerve stimulator for tx n&v
83743,E0766,,"Electrical stimulation device used for cancer treatment, includes all accessories, any type",Elec stim cancer treatment
83744,E0769,,"Electrical stimulation or electromagnetic wound treatment device, not otherwise classified",Electric wound treatment dev
83745,E0770,,"Functional electrical stimulator, transcutaneous stimulation of nerve and/or muscle groups, any type, complete system, not otherwise specified",Functional electric stim nos
83746,E0776,,Iv pole,Iv pole
83747,E0779,,"Ambulatory infusion pump, mechanical, reusable, for infusion 8 hours or greater",Amb infusion pump mechanical
83748,E0780,,"Ambulatory infusion pump, mechanical, reusable, for infusion less than 8 hours",Mech amb infusion pump <8hrs
83749,E0781,,"Ambulatory infusion pump, single or multiple channels, electric or battery operated, with administrative equipment, worn by patient",External ambulatory infus pu
83750,E0782,,"Infusion pump, implantable, non-programmable (includes all components, e.g., pump, catheter, connectors, etc.)",Non-programble infusion pump
83751,E0783,,"Infusion pump system, implantable, programmable (includes all components, e.g., pump, catheter, connectors, etc.)",Programmable infusion pump
83752,E0784,,"External ambulatory infusion pump, insulin",Ext amb infusn pump insulin
83753,E0785,,"Implantable intraspinal (epidural/intrathecal) catheter used with implantable infusion pump, replacement",Replacement impl pump cathet
83754,E0786,,"Implantable programmable infusion pump, replacement (excludes implantable intraspinal catheter)",Implantable pump replacement
83755,E0791,,"Parenteral infusion pump, stationary, single or multi-channel",Parenteral infusion pump sta
83756,E0830,,"Ambulatory traction device, all types, each",Ambulatory traction device
83757,E0840,,"Traction frame, attached to headboard, cervical traction",Tract frame attach headboard
83758,E0849,,"Traction equipment, cervical, free-standing stand/frame, pneumatic, applying traction force to other than mandible",Cervical pneum trac equip
83759,E0850,,"Traction stand, free standing, cervical traction",Traction stand free standing
83760,E0855,,Cervical traction equipment not requiring additional stand or frame,Cervical traction equipment
83761,E0856,,"Cervical traction device, with inflatable air bladder(s)",Cervic collar w air bladders
83762,E0860,,"Traction equipment, overdoor, cervical",Tract equip cervical tract
83763,E0870,,"Traction frame, attached to footboard, extremity traction, (e.g., buck's)",Tract frame attach footboard
83764,E0880,,"Traction stand, free standing, extremity traction, (e.g., buck's)",Trac stand free stand extrem
83765,E0890,,"Traction frame, attached to footboard, pelvic traction",Traction frame attach pelvic
83766,E0900,,"Traction stand, free standing, pelvic traction, (e.g., buck's)",Trac stand free stand pelvic
83767,E0910,,"Trapeze bars, a/k/a patient helper, attached to bed, with grab bar",Trapeze bar attached to bed
83768,E0911,,"Trapeze bar, heavy duty, for patient weight capacity greater than 250 pounds, attached to bed, with grab bar",Hd trapeze bar attach to bed
83769,E0912,,"Trapeze bar, heavy duty, for patient weight capacity greater than 250 pounds, free standing, complete with grab bar",Hd trapeze bar free standing
83770,E0920,,"Fracture frame, attached to bed, includes weights",Fracture frame attached to b
83771,E0930,,"Fracture frame, free standing, includes weights",Fracture frame free standing
83772,E0935,,Continuous passive motion exercise device for use on knee only,Cont pas motion exercise dev
83773,E0936,,Continuous passive motion exercise device for use other than knee,"Cpm device, other than knee"
83774,E0940,,"Trapeze bar, free standing, complete with grab bar",Trapeze bar free standing
83775,E0941,,"Gravity assisted traction device, any type",Gravity assisted traction de
83776,E0942,,Cervical head harness/halter,Cervical head harness/halter
83777,E0944,,Pelvic belt/harness/boot,Pelvic belt/harness/boot
83778,E0945,,Extremity belt/harness,Belt/harness extremity
83779,E0946,,"Fracture, frame, dual with cross bars, attached to bed, (e.g., balken, 4 poster)",Fracture frame dual w cross
83780,E0947,,"Fracture frame, attachments for complex pelvic traction",Fracture frame attachmnts pe
83781,E0948,,"Fracture frame, attachments for complex cervical traction",Fracture frame attachmnts ce
83782,E0950,,"Wheelchair accessory, tray, each",Tray
83783,E0951,,"Heel loop/holder, any type, with or without ankle strap, each",Loop heel
83784,E0952,,"Toe loop/holder, any type, each","Toe loop/holder, each"
83785,E0953,,"Wheelchair accessory, lateral thigh or knee support, any type including fixed mounting hardware, each",W/c lateral thigh/knee sup
83786,E0954,,"Wheelchair accessory, foot box, any type, includes attachment and mounting hardware, each foot","Foot box, any type each foot"
83787,E0955,,"Wheelchair accessory, headrest, cushioned, any type, including fixed mounting hardware, each",Cushioned headrest
83788,E0956,,"Wheelchair accessory, lateral trunk or hip support, any type, including fixed mounting hardware, each",W/c lateral trunk/hip suppor
83789,E0957,,"Wheelchair accessory, medial thigh support, any type, including fixed mounting hardware, each",W/c medial thigh support
83790,E0958,,"Manual wheelchair accessory, one-arm drive attachment, each",Whlchr att- conv 1 arm drive
83791,E0959,,"Manual wheelchair accessory, adapter for amputee, each",Amputee adapter
83792,E0960,,"Wheelchair accessory, shoulder harness/straps or chest strap, including any type mounting hardware",W/c shoulder harness/straps
83793,E0961,,"Manual wheelchair accessory, wheel lock brake extension (handle), each",Wheelchair brake extension
83794,E0966,,"Manual wheelchair accessory, headrest extension, each",Wheelchair head rest extensi
83795,E0967,,"Manual wheelchair accessory, hand rim with projections, any type, replacement only, each",Man wc rim/projection rep ea
83796,E0968,,"Commode seat, wheelchair",Wheelchair commode seat
83797,E0969,,"Narrowing device, wheelchair",Wheelchair narrowing device
83798,E0970,,"No. 2 footplates, except for elevating leg rest",Wheelchair no. 2 footplates
83799,E0971,,"Manual wheelchair accessory, anti-tipping device, each",Wheelchair anti-tipping devi
83800,E0973,,"Wheelchair accessory, adjustable height, detachable armrest, complete assembly, each",W/ch access det adj armrest
83801,E0974,,"Manual wheelchair accessory, anti-rollback device, each",W/ch access anti-rollback
83802,E0978,,"Wheelchair accessory, positioning belt/safety belt/pelvic strap, each","W/c acc,saf belt pelv strap"
83803,E0980,,"Safety vest, wheelchair",Wheelchair safety vest
83804,E0981,,"Wheelchair accessory, seat upholstery, replacement only, each","Seat upholstery, replacement"
83805,E0982,,"Wheelchair accessory, back upholstery, replacement only, each","Back upholstery, replacement"
83806,E0983,,"Manual wheelchair accessory, power add-on to convert manual wheelchair to motorized wheelchair, joystick control",Add pwr joystick
83807,E0984,,"Manual wheelchair accessory, power add-on to convert manual wheelchair to motorized wheelchair, tiller control",Add pwr tiller
83808,E0985,,"Wheelchair accessory, seat lift mechanism",W/c seat lift mechanism
83809,E0986,,"Manual wheelchair accessory, push-rim activated power assist system",Man w/c push-rim powr system
83810,E0988,,"Manual wheelchair accessory, lever-activated, wheel drive, pair",Lever-activated wheel drive
83811,E0990,,"Wheelchair accessory, elevating leg rest, complete assembly, each",Wheelchair elevating leg res
83812,E0992,,"Manual wheelchair accessory, solid seat insert",Wheelchair solid seat insert
83813,E0994,,"Arm rest, each",Wheelchair arm rest
83814,E0995,,"Wheelchair accessory, calf rest/pad, replacement only, each","Wc calf rest, pad replacemnt"
83815,E1   ,,"Upper left, eyelid",Upper left eyelid
83816,E1002,,"Wheelchair accessory, power seating system, tilt only",Pwr seat tilt
83817,E1003,,"Wheelchair accessory, power seating system, recline only, without shear reduction",Pwr seat recline
83818,E1004,,"Wheelchair accessory, power seating system, recline only, with mechanical shear reduction",Pwr seat recline mech
83819,E1005,,"Wheelchair accessory, power seatng system, recline only, with power shear reduction",Pwr seat recline pwr
83820,E1006,,"Wheelchair accessory, power seating system, combination tilt and recline, without shear reduction",Pwr seat combo w/o shear
83821,E1007,,"Wheelchair accessory, power seating system, combination tilt and recline, with mechanical shear reduction",Pwr seat combo w/shear
83822,E1008,,"Wheelchair accessory, power seating system, combination tilt and recline, with power shear reduction",Pwr seat combo pwr shear
83823,E1009,,"Wheelchair accessory, addition to power seating system, mechanically linked leg elevation system, including pushrod and leg rest, each",Add mech leg elevation
83824,E1010,,"Wheelchair accessory, addition to power seating system, power leg elevation system, including leg rest, pair",Add pwr leg elevation
83825,E1011,,"Modification to pediatric size wheelchair, width adjustment package (not to be dispensed with initial chair)",Ped wc modify width adjustm
83826,E1012,,"Wheelchair accessory, addition to power seating system, center mount power elevating leg rest/platform, complete system, any type, each",Ctr mount pwr elev leg rest
83827,E1014,,"Reclining back, addition to pediatric size wheelchair",Reclining back add ped w/c
83828,E1015,,"Shock absorber for manual wheelchair, each",Shock absorber for man w/c
83829,E1016,,"Shock absorber for power wheelchair, each",Shock absorber for power w/c
83830,E1017,,"Heavy duty shock absorber for heavy duty or extra heavy duty manual wheelchair, each",Hd shck absrbr for hd man wc
83831,E1018,,"Heavy duty shock absorber for heavy duty or extra heavy duty power wheelchair, each",Hd shck absrber for hd powwc
83832,E1020,,"Residual limb support system for wheelchair, any type",Residual limb support system
83833,E1028,,"Wheelchair accessory, manual swingaway, retractable or removable mounting hardware for joystick, other control interface or positioning accessory",W/c manual swingaway
83834,E1029,,"Wheelchair accessory, ventilator tray, fixed",W/c vent tray fixed
83835,E1030,,"Wheelchair accessory, ventilator tray, gimbaled",W/c vent tray gimbaled
83836,E1031,,"Rollabout chair, any and all types with casters 5"" or greater",Rollabout chair with casters
83837,E1035,,"Multi-positional patient transfer system, with integrated seat, operated by care giver, patient weight capacity up to and including 300 lbs",Patient transfer system <300
83838,E1036,,"Multi-positional patient transfer system, extra-wide, with integrated seat, operated by caregiver, patient weight capacity greater than 300 lbs",Patient transfer system >300
83839,E1037,,"Transport chair, pediatric size","Transport chair, ped size"
83840,E1038,,"Transport chair, adult size, patient weight capacity up to and including 300 pounds",Transport chair pt wt<=300lb
83841,E1039,,"Transport chair, adult size, heavy duty, patient weight capacity greater than 300 pounds",Transport chair pt wt >300lb
83842,E1050,,"Fully-reclining wheelchair, fixed full length arms, swing away detachable elevating leg rests",Whelchr fxd full length arms
83843,E1060,,"Fully-reclining wheelchair, detachable arms, desk or full length, swing away detachable elevating legrests",Wheelchair detachable arms
83844,E1070,,"Fully-reclining wheelchair, detachable arms (desk or full length) swing away detachable footrest",Wheelchair detachable foot r
83845,E1083,,"Hemi-wheelchair, fixed full length arms, swing away detachable elevating leg rest",Hemi-wheelchair fixed arms
83846,E1084,,"Hemi-wheelchair, detachable arms desk or full length arms, swing away detachable elevating leg rests",Hemi-wheelchair detachable a
83847,E1085,,"Hemi-wheelchair, fixed full length arms, swing away detachable foot rests",Hemi-wheelchair fixed arms
83848,E1086,,"Hemi-wheelchair detachable arms desk or full length, swing away detachable footrests",Hemi-wheelchair detachable a
83849,E1087,,"High strength lightweight wheelchair, fixed full length arms, swing away detachable elevating leg rests",Wheelchair lightwt fixed arm
83850,E1088,,"High strength lightweight wheelchair, detachable arms desk or full length, swing away detachable elevating leg rests",Wheelchair lightweight det a
83851,E1089,,"High strength lightweight wheelchair, fixed length arms, swing away detachable footrest",Wheelchair lightwt fixed arm
83852,E1090,,"High strength lightweight wheelchair, detachable arms desk or full length, swing away detachable foot rests",Wheelchair lightweight det a
83853,E1092,,"Wide heavy duty wheel chair, detachable arms (desk or full length), swing away detachable elevating leg rests",Wheelchair wide w/ leg rests
83854,E1093,,"Wide heavy duty wheelchair, detachable arms desk or full length arms, swing away detachable footrests",Wheelchair wide w/ foot rest
83855,E1100,,"Semi-reclining wheelchair, fixed full length arms, swing away detachable elevating leg rests",Whchr s-recl fxd arm leg res
